Order ID,Order_Date,Order_Mode,Customer_ID,City,Postal_Code,Country,Region,Product_ID,Product_Name,Category,Segment,Sub_Category,Sales,Cost_Price,Quantity,Discount
KPQ-653975,10/18/2024 0:00,Online,HK012695,Norton,S8,England,Yorkshire and the Humber,01JZ3N58TRDHGBWYFD3M78238Y,Organic Cucumber,Food , Vegetables,Vegetables,1.29,0.387,15,0.39
KPU-709236,2/27/2023 0:00,In-Store,SC094075,Norton,S8,England,Yorkshire and the Humber,01JZ3NC5JPGCSKHFQBQ6XA0JY9,Trail Mix (Deluxe),Food , Snacks,Nuts and Trail Mix,3.74,0.877,12,0.17
KQO-798033,3/21/2024 0:00,Online,PD008644,Norton,S8,England,Yorkshire and the Humber,01JZ3N59AP8RR79P4N68BQK0Z2,Kids' Learning Tablet,Electronics,Electronics,Tablets for Kids,129.99,38.997,18,0.14
KUU-118110,2/19/2025 0:00,Online,ON014862,Norton,S8,England,Yorkshire and the Humber,01JZ3NR7D2NH1G4YEW79JQPBNV,Smart Water Bottle with Hydration Reminder,Fitness,Fitness,Health & Wellness Tools,41.41,16.996,12,0.08
KVH-060727,3/27/2023 0:00,In-Store,XR044405,Norton,S8,England,Yorkshire and the Humber,01JZ3NTKQGMCE7JYCF5EMC2KDN,Ice Cream Scoop,Kitchen,Kitchen,Kitchen Gadgets,12.14,4.696,8,0
LDB-794795,1/17/2023 0:00,Online,XR053256,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NR6W40RKFAPYSETJFQS8E,Sooji (Semolina),Food , Baking,Baking Ingredients,1.14,0.296,13,0.17
LDY-256511,3/25/2023 0:00,Online,GI084101,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC86NF0Z1YQ5T53YTJHXG,Kale Caesar Salad Kit,Food , Salads,Meal Kits,5.14,1.297,4,0.11
LEJ-209023,9/30/2024 0:00,Online,GE099058,Norton,S8,England,Yorkshire and the Humber,01JZ3N51923GWA6CVFV8TM5GHZ,Kale Salad Kit,Food , Salads,Salad Kits,4.99,1.497,4,0.14
LJS-175323,9/10/2023 0:00,Online,MX029359,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N50Z8KTRXG596Y8Q8CW48,Oats,Food , Grains,Whole Grains,2.29,0.437,4,0.32
LKU-562827,2/26/2025 0:00,Online,DB021569,Norton,S8,England,Yorkshire and the Humber,01JZ3NC426DZDWH4QXMBSVR6JJ,Non-Stick Crepe Pan,Kitchen,Kitchen,Cookware,29.99,8.997,17,0.13
LLJ-237259,2/10/2024 0:00,Online,VN016029,Norton,S8,England,Yorkshire and the Humber,01JZ3NC7H398R53M2QYSQK70FR,Stainless Steel Cutlery Set,Kitchen,Kitchen,Cutlery,29.99,8.997,5,0.36
LMT-760633,7/3/2024 0:00,In-Store,IZ041233,Norton,S8,England,Yorkshire and the Humber,01JZ3NR2CXW1T4SQJDRBHM6A8D,Black Bean Salsa,Food , Snacks,Salsas and Dips,3.49,1.396,19,0.04
LOQ-102442,7/22/2024 0:00,Online,SJ036890,Norton,S8,England,Yorkshire and the Humber,01JZ3N5CRJGETK9DDF9PNXE5HT,Cranberry Pecan Granola,Food , Breakfast Foods,Granola and Muesli,3.99,1.197,4,0
LQA-602782,11/15/2023 0:00,In-Store,QE063301,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NT8YM3NHYGDCGE9ZZ8H3H,Acoustic Guitar,Music,Music,Instruments,199.24,79.746,14,0.09
LVB-959330,7/1/2023 0:00,In-Store,VQ077263,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Kitchen,Small Appliances,48.99,14.447,4,0.25
LXO-830680,1/12/2023 0:00,In-Store,MZ059755,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N52K4TY86F9Q9NQ8FT2MR,Decorative Throw Blanket,Home,Home,Bedding & Linens,38.99,11.447,7,0.35
LYH-312034,3/9/2024 0:00,In-Store,ZC082059,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC509APNCN40Y3N0NRBQG,Adjustable Resistance Bands,Fitness,Fitness,Strength Training Equipment,39.99,11.997,3,0.09
LZN-326641,1/1/2024 0:00,Online,DH029445,Norton,S8,England,Yorkshire and the Humber,01JZ3N58W0TM2THPDF47X5MP83,Fitness Tracker Watch,Wearable Tech,Wearable Tech,Smartwatches,79.99,23.997,16,0.22
MBI-665872,10/10/2024 0:00,In-Store,VX036428,Norton,S8,England,Yorkshire and the Humber,01JZ3N573PQV7J0Y4RE0CRZE1C,Banana Chips,Food , Snacks,Sweet Snacks,1.99,0.597,14,0.22
MCV-032667,2/2/2023 0:00,In-Store,RY018496,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NR25BW6QBMZVSM58HZ7XS,Eco-Friendly Yoga Mat,Fitness,Fitness,Sustainable Fitness Equipment,39.24,15.746,15,0.04
MEI-473168,12/6/2024 0:00,In-Store,RU015049,Norton,S8,England,Yorkshire and the Humber,01JZ3NCDR0VC2V9K9NYGDWQTET,Portable Dog Water Bottle,Pets,Pets,Dog Accessories,19.99,5.697,5,0.08
MIS-328198,5/11/2024 0:00,In-Store,YY017812,Norton,S8,England,Yorkshire and the Humber,01JZ3N53S2JPX66C0F7562XXJ8,Rustic Italian Breads,Food , Bakery,Artisan Bread,3.99,1.197,16,0.14
MJP-766180,5/25/2023 0:00,Online,DE053807,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N55XBEEKN98YYJ2REX5H8,Marinara Parmesan Baked Ziti,Food , Frozen Meals,Frozen Pasta Dishes,7.49,1.997,5,0.39
MKM-113108,2/18/2024 0:00,Online,SQ071574,Norton,S8,England,Yorkshire and the Humber,01JZ3NR72BAW6EZNF8X3EM1NCQ,Fettuccine Alfredo Dinner Kit,Food , Prepared Meals,Meal Kits - Pasta,6.49,2.196,3,0.17
MRW-518966,3/22/2024 0:00,Online,QY014273,Norton,S8,England,Yorkshire and the Humber,01JZ3N57TBGQSP5XR85A043EZB,Garlic Parmesan Roasted Potatoes,Food , Sides,Vegetable Sides,3.99,1.197,10,0
MTG-250620,9/27/2024 0:00,Online,KR019011,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NTF5C617JTFPGHW671NRB,Vegetable Samosas,Food , Frozen,Frozen Snacks,5.99,1.996,1,0.16
MVW-731419,3/22/2024 0:00,Online,WN063128,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N57TZWQCF7133EMM8H67J,Grilled Veggie Burgers,Food , Meat Alternatives,Plant-Based Proteins,6.29,1.887,16,0.4
MWD-470901,11/21/2023 0:00,In-Store,DV092909,Norton,S8,England,Yorkshire and the Humber,01JZ3N5AP8CVV05WXD1G8MSXYQ,Wireless Security System,Home Security,Home Security,Smart Security,299.14,89.497,18,0.36
NAD-339602,2/18/2024 0:00,Online,AA070185,Norton,S8,England,Yorkshire and the Humber,01JZ3N53JE4J6GB3N22CPWCHED,Turkey Bacon,Food , Meat,Processed Meats,3.99,1.197,11,0.21
NEY-571671,2/16/2025 0:00,In-Store,UM003359,Norton,S8,England,Yorkshire and the Humber,01JZ3NCFEXA4VXBQBCS42BRDK9,Backpacking Tent,Outdoor,Outdoor,Camping Equipment,111.41,33.997,10,0.13
NIQ-262373,6/9/2024 0:00,Online,UG063094,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NRAQ8V1TNRB59CM2DTE39,Coffee Maker,Kitchen,Kitchen,Beverage Appliances,90.99,35.996,4,0
NJQ-758606,11/22/2024 0:00,Online,OO034407,Norton,S8,England,Yorkshire and the Humber,01JZ3NC4KVJFZ6RST3FBJQD7ZS,Kombucha Drink,Food , Beverages,Health Drinks,3.49,1.047,5,0.27
NOI-407550,7/10/2024 0:00,Online,ZV019823,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N56VKZQFMPQQPPRYGFA4X,Organic Sweet Potatoes,Food , Produce,Vegetables,1.99,0.597,18,0.3
NQS-724086,2/20/2024 0:00,Online,OS018365,Norton,S8,England,Yorkshire and the Humber,01JZ3N56AWC7GNPNFRBJ61KDX9,Organic Whole Wheat Flour,Food , Baking Goods,Baking Ingredients,2.99,0.897,12,0.21
NYB-169096,7/30/2023 0:00,In-Store,RU059021,Norton,S8,England,Yorkshire and the Humber,01JZ3NR28ZK6XFBKF3JV5EX9A2,Honey Garlic Chicken,Food , Meat,Prepared Poultry,7.74,3.146,14,0.08
OAR-786362,8/31/2023 0:00,In-Store,IK020923,Norton,S8,England,Yorkshire and the Humber,01JZ3N530F8D2NY8WD5Y5B2QK4,Savory Trail Mix,Food , Snacks,Nuts and Trail Mix,3.29,0.737,12,0.23
OCO-093816,4/4/2023 0:00,Online,SV090268,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NTPKKG1QE5VZNB946NE4K,Vanilla Protein Powder,Food , Health/Protein,Protein Supplements,24.14,9.496,17,0.22
OGA-264094,1/31/2024 0:00,Online,LJ044431,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N5CWQ5C6SERNSMA0DADJW,Pork Tenderloin,Food , Meat,Pork,10.99,3.297,5,0
OIM-422589,2/11/2023 0:00,In-Store,TB077884,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NT09HDA8DPDY8X5P01PE7,Electric Kettle,Kitchen,Kitchen,Small Appliances,39.14,15.496,8,0.01
OLO-743233,3/14/2025 0:00,In-Store,DS088458,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NR08J7EG9XW17NYPS52F9,USB Wall Charger,Accessories,Accessories,Power Accessories,21.41,8.996,6,0.09
OMA-865873,7/28/2024 0:00,In-Store,OS066663,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NR56C40JGMKTG54CSVXBZ,Brussels Sprouts,Food , Produce,Vegetables,3.49,1.396,10,0.1
OOG-207575,11/12/2024 0:00,In-Store,XN030548,Norton,S8,England,Yorkshire and the Humber,01JZ3NR7CDSFMKJGYYX6XPE8E9,Plant Growing Kit,Garden,Garden,Indoor Gardening Supplies,22.99,9.196,14,0.06
OPX-247797,9/12/2023 0:00,In-Store,LT072133,Norton,S8,England,Yorkshire and the Humber,01JZ3N5CXWTRS63K8P6A74VA05,Shatterproof Wine Glasses,Outdoor,Outdoor,Outdoor Accessories,24.14,6.997,1,0.36
OQS-993835,1/10/2023 0:00,Online,OI064452,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N50M2T2VK7SYHD0H7GERG,Zesty Garlic Marinade,Food , Condiments,Marinades and Sauces,3.49,0.797,12,0.36
OTF-379299,7/10/2024 0:00,Online,BS070916,Norton,S8,England,Yorkshire and the Humber,01JZ3N5A69R87PE0PYKN5PP71P,Herbed Goat Cheese,Food , Cheese,Specialty Cheeses,5.49,1.647,12,0.05
OUT-794991,10/20/2023 0:00,Online,OF087559,Norton,S8,England,Yorkshire and the Humber,01JZ3N5580F22SME7YWP6763V2,Matcha Green Tea Powder,Food , Beverages,Tea,13.99,3.947,2,0.18
OZI-038581,9/13/2024 0:00,Online,HA092975,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N57PVXPWHZYQND15928BM,Lentil Vegetable Curry,Food , Prepared Meals,Vegetarian Meals,4.49,1.347,3,0.39
PEA-344352,1/24/2025 0:00,Online,KX027147,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NT0G2KA577CYDQJYBPM01,Whole Roasted Chicken,Food ,Food ,Poultry,11.41,4.996,12,0.16
PFQ-016960,2/9/2024 0:00,Online,CI040986,Norton,S8,England,Yorkshire and the Humber,01JZ3NQZMMW29B0N6W87A4RXFK,Instant Read Meat Thermometer,Kitchen,Kitchen,Cooking Tools & Utensils,24.99,9.996,1,0.18
PHU-179267,3/26/2025 0:00,Online,BB034030,Norton,S8,England,Yorkshire and the Humber,01JZ3NR955VWRRV225TP1F55NP,Motion Sensor Light,Home,Home,Lighting & Lamps,21.41,8.996,6,0.12
PHW-277522,2/5/2023 0:00,In-Store,SO014368,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N53PKCK563EBW9WEX67GG,Cajun Seasoning,Food , Spices,Seasoning Blends,0.99,0.047,17,0.38
PIG-827285,1/18/2024 0:00,Online,DB016992,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC5GGN3SDTJK6MQD8CR1N,Almond Joy Protein Bars,Food , Snacks,Protein Snacks,1.99,0.597,15,0.3
PJW-567000,6/10/2024 0:00,Online,KM058384,Norton,S8,England,Yorkshire and the Humber,01JZ3NC8FJ5QJ9EZ1R1DZYGKW8,Spicy Garlic Edamame,Food , Snacks,Savory Snacks,3.99,1.197,15,0.32
PKQ-202248,4/19/2023 0:00,In-Store,YK050449,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NSWNYHX8CR5H6JN5MXV9Y,Cooking Utensil Set,Kitchen,Kitchen,Cooking Tools & Utensils,24.14,9.496,12,0.24
PMO-043957,7/5/2024 0:00,Online,RK059956,Norton,S8,England,Yorkshire and the Humber,01JZ3N59NTMPBAMATPA39A82GH,Face Mask Set,Health,Health,Personal Care & Grooming,19.99,5.997,7,0
PMO-526691,5/17/2024 0:00,In-Store,PW001906,Norton,S8,England,Yorkshire and the Humber,01JZ3N55J2TXMQMDGPQBETRMZE,Chipotle Lime Salsa,Food , Condiments,Salsas,3.99,1.197,6,0.21
PMR-981981,3/8/2024 0:00,In-Store,HL011929,Norton,S8,England,Yorkshire and the Humber,01JZ3N5AAQSVJSM7RYQHNVKN53,Dark Chocolate Tart,Food , Desserts,Chocolate Desserts,6.29,1.887,14,0.23
POV-954028,9/11/2024 0:00,Online,BQ020024,Norton,S8,England,Yorkshire and the Humber,01JZ3N52ACQV9R3408AQEWVMA2,Oven-Baked Chicken Tenders,Food , Meat,Poultry,6.99,2.097,13,0.26
PRJ-784531,9/21/2024 0:00,In-Store,LF026434,Norton,S8,England,Yorkshire and the Humber,01JZ3NR82ZQ3TPJMX28MQ8F95P,Tomato Basil Soup,Food , Canned Goods,Soups & Broths,3.49,1.396,5,0.19
PSV-053054,9/4/2023 0:00,Online,PV010035,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N5BQCHN5VBAJZN67W5JT2,Nutritional Yeast,Food , Pantry,Condiments,3.59,1.077,13,0
PTY-266021,5/24/2024 0:00,In-Store,OO032057,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NTHCVTQ0851GWVFS0XBZ4,Portable Grill Cover,Outdoor,Outdoor,Grilling Accessories,25.99,9.996,10,0.08
PVU-265138,8/15/2024 0:00,Online,SZ028845,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N5AT2BH841A6AM79XDCJ4,Kids' Building Blocks,Toys,Toys,Building Toys,19.99,5.997,16,0.03
PWJ-639209,1/9/2024 0:00,In-Store,IR066002,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NTFXBF2KN9N7BW91F7GWP,Set of Silicone Baking Molds,Kitchen,Kitchen,Baking Accessories,15.99,6.396,9,0.2
PWZ-276223,4/17/2023 0:00,Online,JJ088756,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N52CQH0A51Y7G102J7Z5V,Garlic Parmesan Roasted Nuts,Food , Nuts,Savory Nuts,3.89,0.917,11,0.12
PXB-017909,6/10/2023 0:00,Online,RL088597,Norton,S8,England,Yorkshire and the Humber,01JZ3NTKQVNV3JQFH1890HZEPJ,Zucchini Noodle Pasta,Food , Vegetables,Pasta Alternatives,3.14,1.096,6,0.23
PZR-259098,2/22/2024 0:00,In-Store,CK064882,Norton,S8,England,Yorkshire and the Humber,01JZ3N55PED524ZWVQZEN0VKSM,Summer Tank Dress,Clothing , Dresses,Casual Dresses,39.99,11.997,6,0.32
QER-301502,12/14/2024 0:00,In-Store,RP069641,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N51J77D5CPH45X9202KPD,Herb Garden Planter Box,Garden,Garden,Planters,49.99,14.997,5,0.31
QHF-682912,4/10/2023 0:00,In-Store,ZQ067022,Norton,S8,England,Yorkshire and the Humber,01JZ3N5AS9V96D13N0NYB41BDK,Fresh Cilantro,Food , Produce,Herbs & Spices,1.49,0.447,1,0.17
QNP-499318,7/2/2024 0:00,In-Store,RA003065,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NR8NVXX9VHHY39BPRYYK8,Smart Air Purifier,Home,Home,Air Quality & Purification,200.99,79.996,11,0.11
QPQ-532564,2/15/2023 0:00,Online,BZ041321,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC83Z4TA60GE9GAYT5M05,Kids' Science Experiment Kit,Toys,Toys,Educational Toys,29.14,8.497,15,0.25
QSQ-923641,10/21/2023 0:00,In-Store,ZY032351,Norton,S8,England,Yorkshire and the Humber,01JZ3NT09HDA8DPDY8X5P01PE7,Electric Kettle,Kitchen,Kitchen,Small Appliances,39.24,15.746,15,0.04
QTL-963611,4/1/2024 0:00,In-Store,KA083039,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NRAQ8V1TNRB59CM2DTE39,Coffee Maker,Kitchen,Kitchen,Beverage Appliances,89.99,35.996,19,0.19
QTY-507590,10/14/2023 0:00,In-Store,MN041632,Norton,S8,England,Yorkshire and the Humber,01JZ3NR0YPZZX7Y59E2002K0H1,Outdoor String Lights,Outdoor,Outdoor,Outdoor Accessories,24.24,9.746,2,0
QYH-859792,7/10/2024 0:00,Online,GR028974,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N522XJXR6F5PYTSBZEQC7,Jalape√±o Cornbread,Food , Bakery,Breads,3.29,0.987,1,0.27
QYM-283418,10/29/2024 0:00,Online,BG041780,Norton,S8,England,Yorkshire and the Humber,01JZ3NTHWCVX3NBQPJ6RPJS88Q,Digital Meat Thermometer,Kitchen,Kitchen,Cooking Tools & Utensils,24.99,9.996,20,0.25
RCH-606435,1/5/2025 0:00,In-Store,ON076441,Norton,S8,England,Yorkshire and the Humber,01JZ3NCET4Q4JH1N48EWWXQAXH,Electric Egg Cooker,Kitchen,Kitchen,Small Appliances,31.41,9.997,4,0.09
RIL-264057,2/6/2023 0:00,Online,YR020187,Norton,S8,England,Yorkshire and the Humber,01JZ3N59HWZH3BN0Q0AEGHD49W,Portable UV Sterilizer,Health,Health,Health Devices,19.99,5.997,8,0.24
RLW-049492,1/13/2025 0:00,Online,BG067938,Norton,S8,England,Yorkshire and the Humber,01JZ3N5C22YB6QGYNJXM29E762,Nut Mix,Food , Snacks,Nuts and Trail Mix,5.99,1.797,16,0.35
RMP-987223,9/9/2023 0:00,In-Store,CP013476,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Food , Condiments,Dressing,1.74,0.277,20,0
RSS-543428,11/12/2023 0:00,In-Store,QV002659,Norton,S8,England,Yorkshire and the Humber,01JZ3NTCVC9FP5AT5005VB6SD0,Adjustable Pet Grooming Table,Pets,Pets,Grooming Supplies,109.14,43.496,14,0.19
RTI-389999,1/15/2023 0:00,In-Store,PL013734,Norton,S8,England,Yorkshire and the Humber,01JZ3NCAD0DP22CG9M1J1RETVP,Fleece Throw Blanket,Home,Home,Bedding & Linens,29.24,8.747,13,0.08
RTK-674104,5/23/2024 0:00,Online,KZ002772,Norton,S8,England,Yorkshire and the Humber,01JZ3N5D0P8PEPMTS32KHR67R1,Wireless Charging Pad,Accessories,Accessories,Mobile Accessories,19.99,5.997,10,0.28
RWH-653552,2/2/2024 0:00,Online,BY044939,Norton,S8,England,Yorkshire and the Humber,01JZ3N58NGGZ5W5GQ4RA6V0PA4,Legging Pants,Clothing , Activewear,Leggings,34.99,10.497,7,0.08
RWY-260440,2/17/2025 0:00,In-Store,TI096309,Norton,S8,England,Yorkshire and the Humber,01JZ3NCACQGN5TXYMD00BKDC15,Ramen Noodles,Food , Pasta,Noodles,2.41,1.297,7,0.2
RZW-643994,8/31/2024 0:00,In-Store,ND084324,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NCAV1WMG78B63W6YNN6QE,Baked Falafel,Food , Vegetarian,Snacks,5.49,1.647,6,0.19
SAM-418982,9/27/2023 0:00,Online,NQ012592,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NC9AMK4SKJBGQM7Q14BZ8,Spicy Thai Noodles,Food , Frozen Meals,Frozen Asian Meals,1.14,0.097,9,0.4
SFW-933693,11/23/2023 0:00,Online,CI029431,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Books,Journals,13.99,3.947,6,0.06
SGQ-231304,6/25/2024 0:00,In-Store,EP091516,Norton,S8,England,Yorkshire and the Humber,01JZ3N58CFG3G4ZJ8P3012GXBT,Spinach Artichoke Dip,Food , Snacks,Dips and Spreads,4.99,1.497,7,0.03
SJW-741486,1/21/2023 0:00,In-Store,RB087794,Norton,S8,England,Yorkshire and the Humber,01JZ3NR5EKYAT69QM1WDJ0C3FK,Digital Camera,Electronics,Electronics,Cameras & Photography,299.14,119.496,7,0.14
SLM-671702,11/22/2024 0:00,In-Store,UJ056106,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N5681DFKPYPY2Y0J153PR,Puff Pastry,Food , Bakery,Pastry Products,5.49,1.647,16,0.35
SNW-330909,11/21/2024 0:00,Online,JK033717,Norton,S8,England,Yorkshire and the Humber,01JZ3N58V4ZQWV166YKH1BE04J,Bamboo Cutting Board,Kitchen,Kitchen,Cutting Boards & Utensils,22,6.6,13,0.23
SPY-175162,11/23/2024 0:00,In-Store,TM070339,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N5133DHD0DRRSGD130PHP,BBQ Sauce,Food , Condiments,Sauces,3.49,1.047,4,0.17
SSR-829001,1/12/2025 0:00,In-Store,XI060063,Norton,S8,England,Yorkshire and the Humber,01JZ3NQZDK24WFSSXVFHGP6HXZ,Pet Grooming Scissors,Pets,Pets,Grooming Supplies,18.41,7.796,15,0.11
STE-409690,10/23/2024 0:00,Online,CU022928,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NTKNXP3HJD0X5H9B7VHVE,Asian Stir-Fry Vegetables,Food , Frozen Foods,Frozen Vegetables,2.99,1.196,11,0.11
SVN-731422,6/3/2023 0:00,Online,QK079325,Norton,S8,England,Yorkshire and the Humber,01JZ3NT933WVW9VBCJPWZKH1B0,Yoga Mat Carrier,Fitness,Fitness,Yoga Equipment,12.24,4.946,5,0.03
SWF-988822,6/30/2023 0:00,Online,KW047861,Norton,S8,England,Yorkshire and the Humber,01JZ3N595PZJ9H8ME316E50MJ5,Ceramic Knife Set,Kitchen,Kitchen,Cutlery,39.14,11.497,13,0.01
SYI-752702,7/29/2024 0:00,Online,YU021796,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N57JQKDJRYNW1GA1GCJQR,Wrist Support Brace,Health,Health,Injury Prevention & Recovery,19.99,5.997,10,0.14
TBD-313345,3/30/2023 0:00,Online,DB076382,Norton,S8,England,Yorkshire and the Humber,01JZ3NC4DC77G1KN0YJGS764RP,Gingerbread House Kit,Food , Baking,Baking Kits,6.14,1.597,7,0.35
TBH-469293,11/17/2024 0:00,Online,DO033037,Norton,S8,England,Yorkshire and the Humber,01JZ3NSYPGE5N8VHXNKAD7X1TS,Coffee Making Kit,Kitchen,Kitchen,Coffee Accessories,44.99,17.996,2,0.31
TCG-708027,12/29/2023 0:00,In-Store,EQ058718,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NSZJJX76405Q803YS9MPS,Knitted Infinity Scarf,Clothing , Accessories,Scarves,29.14,11.496,14,0.16
TCP-107442,12/15/2023 0:00,Online,RZ079061,Norton,S8,England,Yorkshire and the Humber,01JZ3NCH5FM4KNFW9VES6ASJPE,Almond Milk,Food , Dairy,Dairy Alternatives,2.54,0.737,7,0.04
TDJ-538605,10/11/2023 0:00,In-Store,EQ064556,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N5CZ3HCY4BRX3JAH7Q9YX,Air Purifier,Home,Home,Air Quality & Purification,129.99,38.997,7,0.15
TFS-118708,1/25/2025 0:00,In-Store,ZD091276,Norton,S8,England,Yorkshire and the Humber,01JZ3NTN76TH5S749XD720CY99,Sporty Slide Sandals,Clothing , Footwear,Casual Footwear,26.41,10.996,5,0.2
TFZ-014453,8/15/2024 0:00,In-Store,HN005649,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NT5SBDH9ZQSPQRCTKAH1E,Pumpkin Seeds,Food , Snacks,Nuts and Seeds,3.79,1.116,3,0.11
TFZ-975543,3/29/2024 0:00,In-Store,XH062520,Norton,S8,England,Yorkshire and the Humber,01JZ3N50MKM6Z86HMK0VE0X0JY,Self-Massaging Pillow,Health,Health,Sleep & Relaxation,49.99,14.997,12,0.39
TGS-845425,10/16/2023 0:00,In-Store,QP011273,Norton,S8,England,Yorkshire and the Humber,01JZ3N54NGVNM8Q8H77RG14FSF,Lemon Herb Chicken,Food , Meat,Marinated Poultry,6.49,1.697,4,0.32
TIV-552797,1/23/2025 0:00,In-Store,ZN096535,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NSYHSGQ83PTBKHDNB40TZ,Spinach and Ricotta Ravioli,Food , Pasta,Pasta,7.91,3.596,11,0.16
TLD-622080,1/16/2023 0:00,Online,IA020578,Norton,S8,England,Yorkshire and the Humber,01JZ3N55B4WPEQE6QDRFHK84BE,Wooden Children's Play Kitchen,Toys,Toys,Pretend Play Toys,128.99,38.447,12,0.38
TLV-301927,2/24/2024 0:00,Online,IC037857,Norton,S8,England,Yorkshire and the Humber,01JZ3NSZQH4ADQCFV52D8YR186,Outdoor Mosquito Repellent Lantern,Outdoor,Outdoor,Garden Supplies,34.99,13.996,18,0.19
TPL-850047,6/2/2023 0:00,In-Store,FR022820,Norton,S8,England,Yorkshire and the Humber,01JZ3N52X652BZJG24134MFM6F,Dog Collar,Pets,Pets,Dog Accessories,14.99,4.247,18,0
TRD-395486,12/15/2024 0:00,In-Store,SJ025859,Norton,S8,England,Yorkshire and the Humber,01JZ3NR27M8AEFN8XG398R4M61,Chocolate Mint Thins,Food , Snacks,Candy,3.99,1.196,16,0.16
TRE-569874,8/6/2024 0:00,Online,LT061731,Norton,S8,England,Yorkshire and the Humber,01JZ3N5605QF5QNFNAWRYMKMNK,Roasted Sweet Corn,Food , Frozen,Frozen Vegetables,1.99,0.597,1,0.34
TSB-445950,5/5/2024 0:00,Online,UB006545,Norton,S8,England,Yorkshire and the Humber,01JZ3N52SQ40MP00G4G898B6DF,Electric Stool Heater,Home,Home,Home Appliances,29.99,8.997,19,0.24
TSV-827832,1/24/2024 0:00,Online,KW071085,Norton,S8,England,Yorkshire and the Humber,01JZ3NR0C89AXMBXXMQN9G2C5D,Water-Resistant Bluetooth Speaker,Audio,Audio,Portable Speakers,59.99,23.996,2,0.26
TWK-891766,1/1/2025 0:00,Online,GU068229,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NQZG99XWZRXF9CT3GMTEB,Chickpea Salad Deluxe,Food , Produce,Prepared Salads,5.71,2.716,4,0.06
TWQ-299432,9/18/2024 0:00,Online,RV094330,Norton,S8,England,Yorkshire and the Humber,01JZ3NRAJ34D00P9FFSRDJ39B3,Outdoor Camping Hammock,Outdoor,Outdoor,Camping Equipment,29.99,11.996,16,0.04
TXK-954521,4/6/2023 0:00,In-Store,FQ069496,Norton,S8,England,Yorkshire and the Humber,01JZ3N51WA4J6K3NJAHGZ77S13,Chili Con Carne Mix,Food ,Food ,Seasoning Mixes,1.99,0.347,6,0.25
TZG-924168,2/29/2024 0:00,In-Store,TP022524,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N51TAZXSN4SC971ZJ5WNQ,Bamboo Cutting Board Set,Kitchen,Kitchen,Kitchen Gadgets,34.99,10.497,7,0.33
